"id","screen_name","followerIDs","friendIDs","followers_count","friends_count","name","location","account_created_at","verified"
1,"1frm90Migration","3166984040, 1128142975068827648, 1089081266698358784, 1105156474911842304, 450459816, 717524697093513216, 1169222450619371520, 1183554057312452609, 1126517373412921344, 1180041308116635648, 1173271804451987461, 2720879124, 817331178151825408, 816982115052982272, 956128829386428416, 140707607, 1155032218202284032, 889863793957666817, 1161890160549736448, 788392055420522496, 75039503, 1027037113781350400, 3389679561, 826797516, 4789732981, 295611570, 1081410851771506689, 1131080410077704192, 983410430411509761, 1949963113, 1019292378, 802845662123593728, 210375740, 1075083051342938112, 1954653288, 1098926077215428608, 726879072412962816, 1101510180120879104, 3277072310, 860404509071228928, 242198631, 943770737294295042, 724848207960915968, 19481953, 907429483543543809, 433976435, 1045982657098772480, 1085587923255275520, 225829559, 61798186, 1053583073248505856, 304273378, 1021016738366799873, 1946310822, 137220793, 1913668759, 1007300486267990016, 1069485513063620609, 467414746, 2307675307, 1065632681218768896, 117078974, 944400251649081350, 848725201936424961, 32879081, 1053976928829358080, 946137186293891072, 1049900725109698562, 2957304198, 1006876352501301248, 1042646561547640834, 2594370324, 365392145, 17894272, 975256163561496576, 945634376607440897, 1030413982195015681, 4700992213, 98792178, 2296815578, 1029556901128765440, 300324622, 1023642856907567104, 2928492836, 1615634966, 192872300, 2402917434, 1008882967765086208, 99240342, 756421520726036480, 150345002, 3178017907, 965131568992931840, 2251455302, 866989066348265472, 4287145655, 943786032922705923, 720101904894844929, 935539161360035840, 3184366609, 964951209143566336, 962661487939596288, 1595550842, 2152995553, 1108933584, 111886279, 267361342, 789832590140198912, 2258756071, 2554906754, 946563560947179522, 768379091926081536, 940629073386016768, 935333364420059141, 925046285920452608, 927373827926978560, 925653303433687040, 925599445483372545, 923526660984422400, 870595320220196868, 921443157404819456, 132381133, 912232801512148994, 911459163196280832, 3320877268, 1062510110, 524281515, 906191281914691584, 895636530944811008, 895614472194203648, 892620200956141573, 802788743283437568, 822529223969546240, 601039309, 20239398, 388153221, 859814146346545152, 857578971822739457, 854387353959510017, 2936928111, 852801006303707136, 806198500501262337, 849093326909394946, 849956996770127872, 143838397, 845704451960688641, 844135002648457217, 319110923, 86016003, 840585425177702400, 836914283795599360, 838801387089707011, 833299780398940160, 833300823010639872, 831098452918595584, 823903769029132288, 823757127030341633, 822479074815864833, 128813572, 777755856133816320, 151897547, 812443794054541312, 810394649638608896, 141291739, 803066500378660864, 800884954125189120, 772021175002107904, 798513608602718208, 2605942638, 789087496827199489, 957168974, 787545317998682113, 784090766737969152, 781791881655099392, 781763052706246656, 700598680395513856, 2963884203, 2898624608, 770284404832870400, 147855366, 768686570572386304, 764138274969444352, 399289065, 763304213174751232, 763287105653047296, 759639901675593728, 743742887335124992, 569980079, 724245083453833216, 304549727, 197801236, 728754134061617154, 727521391751237632, 724936891318046721, 723721212279459843, 105853939, 719769534278803456, 2376829836, 717742667476574208, 712353982295900162, 3282040429, 706344969833881600, 21208197, 240668424, 389488532, 4889363352, 703445084356923392, 142213531, 2593472521, 699408806401282049, 4909707313, 135093748, 93582932, 2503655970, 4673104892, 1017406200, 4834363329, 4727287874, 4723283593, 4661831837, 4629944837, 4577071518, 4484635455, 2673692448, 4246792884, 4091700808, 142193475, 2433304194, 331478273, 3827521752, 839750894, 3594774792, 3590759194, 83531178, 137358646, 550256843, 3308441042, 3260225076, 2543645797, 1924323078, 50529139, 1328848278, 58793560, 234289555, 2346301596, 1521690882, 519290440, 157834593","2924521080, 3163548300, 2423370157, 361606562, 801472134870659072, 142598575, 790109574283956224, 50243741, 2473837970, 1032816636447711232, 20239398, 3379712533, 1183554057312452609, 163817624, 1149159932777730048, 320722323, 77442094, 101430084, 738402681677451265, 898427674934116352, 18133779, 3657712400, 587166472, 404128416, 849594117080338433, 66483702, 2586777187, 1100302269570936832, 108276322, 1111541879982776320, 1068903704495980544, 1108010764277735427, 100945273, 76603815, 33696409, 1116983816378126336, 87643561, 184392260, 117341432, 2823192415, 760203696567296000, 79951522, 762215505574948864, 954791933733457922, 1155032218202284032, 756704192941744128, 2455275793, 1352832462, 1161890160549736448, 2223150613, 148735394, 378475251, 41552881, 484446271, 158295414, 494938227, 101984908, 959840104440385536, 3389679561, 1357567292, 3117208439, 1029969007024062465, 3244074967, 1089153945027661824, 219251853, 1591083258, 937907662011822085, 1082996253594574849, 35517188, 3980884039, 279975283, 923325871200620544, 826797516, 447977892, 2383674655, 42917001, 825243162201448448, 36717829, 1120195678867603464, 2552994558, 4844540470, 103219005, 1131080410077704192, 251014269, 340814070, 262599973, 901670943314952192, 1034549464197787649, 68399705, 135241813, 903909200987901952, 940865421359673344, 217169219, 390677061, 550377428, 964875685872525313, 1105766856843919361, 108538423, 3147983058, 141633175, 797720168713441280, 136867818, 135410963, 1561140662, 996349881823326208, 929465317, 3816567737, 3052426518, 769108935726997504, 1673006288, 798912416344117248, 786725173, 477678240, 72626690, 1085587923255275520, 559345507, 409257791, 21985976, 334430754, 1287965341, 2797214395, 254650629, 73353129, 44871646, 309824558, 902516431765602304, 1026385909564891136, 4696288874, 999275141803606022, 99448420, 4636302498, 242198631, 95588504, 401865882, 946137186293891072, 807733812306116608, 3198736038, 729582793576042496, 1344897174, 2583560816, 788286020726956032, 303180016, 4700992213, 27236673, 86535708, 310239584, 111856870, 858720042938249216, 1023640607133188096, 92724677, 1023642856907567104, 135421739, 1615634966, 2559343342, 158331222, 66780587, 986665976962760704, 617229107, 140277847, 150345002, 282454048, 744478728651079680, 863720408, 839061858677989377, 117078974, 2220638376, 1000315067395538944, 1652526218, 17061263, 16404141, 1572648817, 74968418, 3245033952, 985599914100051968, 238045772, 22738536, 714833898522300416, 438525539, 554607259, 703103059803533313, 531976957, 4287145655, 978132870328934400, 2949561072, 2402505734, 754291101981220864, 782982752014446592, 943786032922705923, 720101904894844929, 433553955, 758241587537117184, 3184366609, 144328206, 474017164, 362617053, 97367270, 392608775, 3146013816, 17741799, 1062742964, 50944856, 2732668863, 120053095, 1019292378, 410889034, 1121554471, 723721212279459843, 1595550842, 556576088, 309187913, 106350201, 291557277, 120737021, 17537467, 331755818, 977815470, 2152995553, 850420811705925632, 21080743, 405508365, 1108933584, 300307207, 405502862, 107664962, 111886279, 2258756071, 2578457683, 1050181464, 368186169, 128813572, 825633424094412801, 2554906754, 25073877, 59112159, 2202842556, 38529223, 1368737382, 3195344156, 3124020169, 3138727082, 2196922086, 132381133, 98362607, 919601103943098371, 544640536, 111942926, 4708418527, 34995785, 732815928124145664, 4004055140, 1292538672, 75528474, 95597929, 3034953180, 3245937933, 102100751, 593829883, 114431792, 747311991283298310, 67611162, 229882453, 722735254839156736, 811972460560019456, 1662351391, 2192104860, 831098452918595584, 807775550483763200, 870366536, 758859344561569792, 1405220132, 75233270, 130104041, 85657578, 779863892, 85462891, 74433034, 832673881483644930, 2251588934, 92945681, 1630057002, 2556780289, 205694126, 2503655970, 1668063794, 2720879124, 2898624608, 147855366, 4581635832, 212023524, 2912052246, 471741741, 727542985684983808, 18071358, 569980079, 60242615, 57141786, 86016003, 3016959409, 3725945652, 1059583004, 467487966, 2372202901, 22129677, 258797044, 490442018, 3017727821, 2799298236, 633759644, 856859959, 144251249, 4889363352, 2253542191, 313179963, 136667063, 304549727, 219617448, 451215777, 258283931, 197801236, 3224301986, 361315016, 1946310822, 129105705, 71042602, 99987517, 112094852, 424421314, 4246792884, 142193475, 3594774792, 519290440, 234289555, 3308441042, 83531178, 51416064, 185902260, 331478273, 53027320, 105853939, 1666804076, 1961066107, 266714730, 2433304194, 4577071518, 386787125, 135186449, 74937547, 4778207718, 1456320746, 3282040429, 45452226, 1335570397, 117672538, 2280359726, 119710203, 4743746233, 2317926254, 706344969833881600, 1925368664, 365610789, 2191627412, 44425241, 185131219, 166992321, 1934388686, 629637437, 702699255048212481, 2497789662, 4924059559, 88138010, 107658950, 21367580, 1364941015, 223535220, 267878664, 3309691609, 94618744, 296612629, 77732185, 1346439824, 1447949844, 347035710, 459849561, 350128848, 295251095, 287156977, 2593472521, 702607712, 630012509, 1189119092, 3147232288, 255463033, 2500955780, 356893311, 2541363451, 2602959463, 141208596, 4824087681, 97429566, 92892933, 80099799, 167158622, 1978851349, 121219467, 392773603, 77714495, 78858865, 137358646, 106081433, 3141831720, 342034927, 58243368, 373410448, 355874903, 1601354894, 358814014, 3225815178, 60937837, 41569161, 3274782679, 2979668706, 3195988146, 75246346, 185142711, 111944435, 19103481, 272701185, 550256843, 1521690882, 154875149, 1035100758, 1287982567, 2855255702, 542276791, 85523343, 223831644, 58793560, 1856414335, 283916211, 1021419306, 139022142, 22256645, 38403110, 23002923, 1492538024, 108391251, 908869502, 1658482003, 1564971439, 47055387, 186202772, 418581208, 861083240, 132817648, 123153549, 352145373, 185314895, 19315174, 605805760, 15670515, 130795100, 2142731, 74286565, 56505125, 38679388, 2459371, 14434070, 20536157, 10228272, 2425151, 783214, 261598082, 17351972, 256781040, 1336715586, 210792232, 127765218, 85603854, 15693493, 53153263, 873334429, 135435893, 16507391, 479017004, 139876086, 389236090, 135180139, 301440887, 500526402, 71201743, 1320600308, 114795028, 168606635, 117407834, 133093395, 155659213, 50374439, 97442036, 719957642, 409089061, 76910891, 157834593, 20751449, 58777972, 94816809, 18839785, 171117515, 110827653, 15639696, 177547780, 76294950, 128155589, 65659343, 31348594, 78941611, 97865628, 19895282, 121044171, 17381587, 245857954, 44588485, 59808841, 46058833, 145125358, 92708272, 21910631",248,526,"देसी इंडियन 🇮🇳🇮🇳","India","2010-05-20 05:18:45",FALSE
2,"Sunny74240064","1175855408059047937, 140890435, 1074300493793353730, 1094148194244603904, 2476252290, 1065125328069132288, 160914823, 775447179418824704, 3231292676, 103498614, 778523203572424704, 2641993872, 1588276453, 1155717963460370432, 822391204247523329, 1118846905306337280, 1120920568180559872, 1140989568373743621, 3137574705, 1072823616109203458, 1064844288624918529, 1021294942109433857, 856251425034301441, 924135139780608000, 930797447424569344, 263534673, 459030961, 724798818160508928, 1108994356579467264, 1023491642236399616, 53624471, 1093814850134917121, 1084690750699433984, 3112684058, 2867832590, 904312783944032256, 2427561902, 1073464608566833152, 4422309554, 363515305, 141555221, 1036115869661687808, 1067674525104398336, 2394875005, 1007638736396402688, 539146851, 622060004, 892694675966111744, 1924973070, 229450571, 909681134132453376, 721704925, 966654221662740480, 165469626, 770300796810461184, 296751559, 1377449978, 1266258944, 919854484016074752, 1020922143712817152, 1022117729007034373","420503585, 758871384, 388870901, 277434037, 1186828327631245312, 879225485753892864, 1068903704495980544, 2594636114, 3260790854, 15212187, 392608775, 95588504, 769108935726997504, 85462891, 1274690550, 240636455, 946795307089649664, 387491717, 895238332577349632, 784631684322951168, 357100696, 51144155, 849184235097387008, 2422513290, 2237459754, 458992712, 917446404972224512, 1588276453, 43495522, 196633975, 735790469947359235, 541511214, 75263573, 69102146, 964153131159339009, 778996685502570496, 1565619564, 19438384, 160509668, 160914823, 758217523506667520, 814496031471607808, 707268361000919040, 326706343, 1121554471, 1094523643382493184, 484446271, 313199215, 86342654, 101700029, 2765844745, 571878474, 193249469, 992334441392439297, 2253142422, 1118042740523032576, 4900319414, 54621870, 310239584, 721992033921990656, 21545444, 2371536685, 1093439162643030016, 64016042, 85430993, 27864689, 4456498874, 390677061, 738402681677451265, 1118993595648942080, 205694126, 856251425034301441, 791638635225374723, 1120736291736317958, 923325871200620544, 52754460, 946964070858571777, 1080773350920581121, 557040707, 762269479908757508, 1118825275498778625, 174626467, 954295634663632897, 50306637, 834833150, 726733595080069120, 1043769224869625858, 3437532637, 46062566, 160854627, 1044569139187113984, 513047745, 53624471, 1093814850134917121, 902516431765602304, 57141786, 783765966, 1419020654, 2467940504, 1354702453, 1673006288, 438525539, 898243545840074752, 3228448867, 825243162201448448, 39234827, 75476580, 144604180, 2867832590, 1007638736396402688, 141555221, 1067674525104398336, 4082249897, 234811860, 1041747553447030784, 2927016521, 363515305, 1079048098536742912, 2394875005, 919962609746628608, 484522355, 1890327224, 74699573, 896430809715847168, 278316668, 4498208480, 622060004, 3183669733, 3162239370, 46427326, 113568312, 902792503094525952, 44704537, 18373968, 1344897174, 66782978, 2451476942, 74980737, 2877839294, 32201814, 4647820699, 106081433, 721704925, 92724677, 67611162, 103245739, 4306715188, 966654221662740480, 165469626, 4898091, 539146851, 483770438, 848885117003194370, 258283931, 1029298363290796037, 1012747092475940864, 27086979, 770300796810461184, 1368737382, 458353778, 1266258944, 296751559, 85657578, 1377449978, 17537467, 2483442384, 2861904488, 1447949844, 2354894065, 919854484016074752, 1212472860, 894106379736170497, 4365222380, 301912709, 103849564, 367719464, 347035710, 74433034, 3301180524, 167452533, 405508365, 91025370, 142598575, 2500955780, 1359277818, 279975283, 2994398900, 1020922143712817152, 1022117729007034373, 120737021, 152719505, 2916225752, 147994804, 751607988142665728, 4014675253, 751400048, 1583865109, 285655507, 604937872, 2930288011, 471741741, 68636682, 129057534, 60937837, 734751240047853568, 811972460560019456, 544640536, 318673863, 31656892, 342034927, 1611887712, 1358917686, 16404141, 1934388686, 2924521080, 18839785, 2823192415, 249520655, 3179331468",61,219,"Sunny","","2018-05-24 01:42:18",FALSE
3,"vvbindu","1071112577655091200, 1182261434673065985, 1145328146033590272, 1588276453, 1147111793673822208, 762494147194302465, 1093908699045814279, 1172107866259542016, 1851908426, 841387682, 235150878, 2526965972, 938393819724353536, 977046750924959750, 759551949448605696, 119021521, 809974770821427200, 909090791640961024, 2516036294, 2960175870, 994955963596763136, 4873439532, 3220159218, 613130764, 926156800470249473, 921672688719949824, 898193384267018240, 2888380218, 892363336062521344, 3546986301, 1967347010, 3234364127, 4106958563, 815593856, 752950098867421186, 3293323274, 729867162223976448, 497587806, 4186356135, 4155044297, 4310278637, 747001442888712192, 741178502007771136, 705417332525568001, 3381309183, 3158051066, 198354832","976821697302188034, 1058619136715026434, 44588485, 155841795, 18379614, 42606652, 2835451658, 1107255466436915200, 1093908699045814279, 2990611686, 95588504, 18860860, 355989081, 132385468, 1137953360462532608, 859363899291742210, 3308534123, 735095544, 1083476288, 85462891, 23405846, 385909720, 1978851349, 2805358944, 101779040, 2868951002, 68327676, 2469605695, 1652526218, 4743651972, 439154852, 4306715188, 762494147194302465, 24705126, 109241992, 124258971, 55520719, 155151279, 136479128, 111871312, 132992534, 799178390829838340, 841609973687762944, 738367164395048960, 1045835428287385600, 784705308832694272, 34197952, 755271973278711808, 887606425479856128, 63963909, 822215679726100480, 25073877, 1339740637, 1196254680, 2720868859, 2907739345, 2765974980, 1851908426, 887744784378605575, 74931740, 725681082344071169, 54936590, 25123615, 390677061, 484446271, 1583865109, 432557320, 1051383222486147072, 1627817300, 2252236556, 1376438905, 1132465147975311361, 1139927126122143744, 3484109354, 85796380, 52660746, 18576537, 141084952, 17061263, 178172126, 2946317307, 772796500594167809, 169885554, 917430871, 4731780554, 3016390868, 2429883978, 941488875251236865, 2738082244, 976005173507112960, 805778705343717376, 920564057937027072, 926342335025123328, 921333332356382720, 3145265112, 3031276133, 1597860398, 946041348, 2609425938, 532895350, 194017030, 758219083833831424, 53075131, 486711396, 1858339356, 131188226, 2570829264, 1072993274, 146360682, 3241214268, 477500631, 3314976162, 337065278, 19438384, 230856076, 13508182, 1041647634593640449, 938393819724353536, 21273807, 2583539371, 3240703298, 249524839, 756073372908331008, 2416385983, 2934430502, 1162139910, 2887203485, 2842029116, 342034927, 3269973817, 627355202, 61458407, 774949777951690752, 478469228, 746964130637066241, 843386813171490817, 850232486734974976, 1394485897, 765535468104585217, 124684990, 1110805057, 838244728604852224, 862219900563079168, 68705908, 2588841246, 2587265450, 172289791, 843067499662913536, 1055352717550338048, 108936259, 2500955780, 358814014, 15639696, 177547780, 185142711, 99448420, 117407834, 92945681, 92708272, 758217523506667520, 758215424622391296, 1853325038, 741171197342187521, 758216347486720000, 758219947067731968, 758217021918179328, 786814492659240960, 230140702, 105710210, 57998991, 2222673457, 1897514666, 1251083774, 85330272, 122658025, 73364044, 415861839, 297437558, 161335481, 487118986, 87775422, 355874903, 392773603, 751607988142665728, 76858507, 17537467, 258283931, 318195157, 3041294294, 729539294252175360, 2491362781, 992334441392439297, 3277337546, 2297438462, 846659812519825408, 740891068804128768, 770629403499978753, 1097586764, 246868719, 2337111288, 78312924, 68497896, 54829997, 33801019, 183230911, 2729506932, 727050288310296576, 92904612, 34245009, 398593054, 348378205, 341949552, 92724677, 135421739, 121046433, 71201743, 121044171, 67611162, 39551720, 992994991, 713596808228790272, 167831781, 3313144356, 1461970477, 516303127, 4575856758, 1393961702, 1394204198, 897852133, 4573405572, 98362607, 1288175774, 2396038652, 3256833367, 38398783, 181643440, 2558197038, 477869359, 416542960, 1456777634, 793157878999687168, 727001751174393856, 774152374189293568, 1399811030, 760158046177923072, 3379557374, 842978276800835584, 3437532637, 431469382, 143409075, 287156977, 885487044243238912, 870366536, 758859344561569792, 252018855, 1368737382, 811972460560019456, 52551600, 1176135546, 813286, 220228167, 19897138, 57928790, 1324334436, 58243368, 141208596, 742143, 2467791, 270771330, 807095, 1856414335, 258703448, 273310244, 5402612, 77732185, 2381667174, 757372008, 245687754, 2315373560, 3113836655, 15108702, 2744537905, 97217966, 163540640, 1056850669, 148248527, 296612629, 122018261, 69303631, 183492030, 207809313, 103770785, 60937837, 751400048, 2602959463, 15954704, 164213375, 11348282, 2597413135, 219617448, 1966507722, 571878474, 1669854782, 295833852, 2597666894, 1447949844, 2574232910, 2253142422, 30636387, 87170183, 920488039, 1346439824, 65659343, 56302272, 31348594, 65356637, 20972121, 76294950, 145125358, 130104041, 193194851, 118629205, 2541363451, 20578408, 113419517, 2557521, 44335525, 106710681, 277434037, 2183816041, 50548818, 428333, 471741741, 1244137812, 231033118, 1100927498, 36327407, 6509832, 177829660, 137780376, 347035710, 89132300, 18071358, 2785480981, 68977380, 1227253801, 37034483, 240649814, 134758540, 39743812, 18839785",47,351,"Subhash Velayudhan","Dubai","2012-05-28 17:29:57",FALSE
